stop_id,stop_name,stop_lat,stop_lon
215A12,Br. Compostela I,4.50867556042,-74.09998938178
473A12,Br. Gran Yomasa II Sector,4.50927493915,-74.10914219274
115A13,Br. Doña Liliana,4.51099059613,-74.09208616987
039A12,IED Miguel de Cervantes,4.51169552251,-74.11514613988
505A12,Br. San Juan Bautista,4.51342167007,-74.11793264664
130A13,Br. La Flora,4.51424301957,-74.08922530279
476A12,Br. Santa Librada,4.51542994986,-74.11532546689
034A12,Br. El Recuerdo,4.52035200040,-74.11741500005
019B12,Br. La Aurora,4.52058105113,-74.12240428393
405B12,Br. La Aurora,4.52171260700,-74.12081283263
509A12,Br. La Aurora II Sector,4.52205781012,-74.12128228552
500A12,Br. El Mochuelo,4.52395014221,-74.12285717703
140A13,Br. Juan Rey,4.52467374203,-74.09023141602
029A12,Br. Nuevo San Andrés,4.52669433815,-74.11961981671
439A13,Br. San Rafael Sur Oriental,4.53046178459,-74.08629351778
488A11,Ladrillos Sur,4.53081069302,-74.14196992740
528A12,Portal Usme,4.53109299968,-74.11874199992
226A11,Br. Arabia,4.53374799965,-74.14931099980
559A11,Br. El Tesorito,4.53488262803,-74.14712379211
456A11,Br. El Tesoro,4.53679372742,-74.15073756767
457A11,Br. El Tesoro,4.53691095917,-74.15085861873
235A11,Br. El Tesoro,4.53838338092,-74.14861504141
243A11,Br. El Tesoro,4.53886460484,-74.14605755611
419A13,Br. Quindío II,4.54063036032,-74.08193200534
434A11,Br. Cordillera del Sur,4.54104774287,-74.15144281632
242A11,Br. El Tesoro,4.54145303161,-74.14663256857
489A12,Br. Palermo Sur,4.54158598255,-74.10763777642
237A11,Br. Naciones Unidas,4.54163559042,-74.14941639250
254A12,Br. Palermo Sur,4.54168507094,-74.10925678919
253A12,Br. Palermo Sur,4.54174380113,-74.10903862106
240A12,Br. La Paz,4.54187508878,-74.11244193570
085A13,Br. Altamira,4.54303611202,-74.08784581526
432A12,Br. La Paz (El Cebadal),4.54343166349,-74.11570482374
575A11,Br. Los Alpes,4.54369059064,-74.15539009949
548A12,Br. Diana Turbay Arrayanes,4.54486200023,-74.10530799984
610A11,Pescadero,4.54491799997,-74.15857300037
150A11,Br. Los Andes Sector V Nutibara,4.54510031375,-74.15110773948
388A13,Br. Canadá La Guirá,4.54543199975,-74.09803799958
573A11,Br. Los Andes Sector V Nutibara,4.54569464938,-74.15215101568
435A12,Br. Diana Turbay Arrayanes,4.54572062162,-74.10923940448
244A12,Centro Educativo Fe y Alegría,4.54585590270,-74.11250903898
099A11,Central de mezclas,4.54615798722,-74.13632529850
283A11,Urbanización Las Quintas,4.54616997524,-74.13931156306
578A11,Br. Sotavento,4.54670899978,-74.13772700042
284A11,Br. Quintas Del Sur,4.54680655444,-74.13841290411
147B11,Br. Villas del progreso,4.54695499992,-74.15415200026
279A11,Br. Lucero Sur Bajo,4.54705532329,-74.14199792050
435B12,Br. Diana Turbay Arrayanes,4.54707729932,-74.10831427735
125A11,Br. Bella Flor,4.54716928559,-74.16106297926
126A11,Br. Bella Flor,4.54760589413,-74.16100286816
179A13,Br. Altos del Poblado,4.54822972680,-74.08633338075
180A13,Br. San José Sur Oriental,4.54834538940,-74.08617238552
040A13,Pq. La Herradura,4.54835556028,-74.08889479330
523A11,Br. Lucero Sur Bajo,4.54913735170,-74.14179924598
129A11,IED Paraíso Mirador,4.54931601243,-74.16031913914
019A13,Cl 41 Sur,4.54953528283,-74.09262328964
438A12,Br. Los Molinos II Sector,4.55018483609,-74.10852905198
301A11,IED Compartir Recuerdo,4.55283215400,-74.14268608575
301B11,Br. Lucero del Sur,4.55313399978,-74.14166900021
569A13,Br. La Victoria,4.55340500011,-74.09095700026
428A11,IED Paraíso Mirador,4.55346212589,-74.15884847362
201A13,Br. San Vicente,4.55395366001,-74.08641163618
331A11,Br. Domingo Laín I,4.55454865083,-74.13858358846
466A11,Br. Juan Pablo II,4.55456098778,-74.14810079691
555A12,Br. Bochica Sur,4.55460300019,-74.10870199999
006B11,Br. México,4.55471585337,-74.13729446894
006A11,Br. México,4.55504000647,-74.13742665900
394A12,Br. Zarazota I,4.55511700031,-74.11709699987
269A12,IED Marruecos y Molinos,4.55518420925,-74.11630887059
291A11,Br. Juan Pablo II,4.55565592268,-74.14960478729
535A11,Br. Las Delicias del Sur,4.55754787947,-74.14986785417
434A13,Pq. Gaitán Cortés,4.55762675950,-74.08858786732
542A12,Br. Cerros de Oriente,4.55794099992,-74.10719800041
579A11,Br. Tunjuelito,4.55851005273,-74.12296599315
361A11,IED Rufino José Cuervo,4.55876892386,-74.12537263401
134A12,Pq. Público Avenida Caracas,4.55892037475,-74.12152083305
341A11,Br. Meissen,4.56025239219,-74.13865651591
570A13,Br. Santa Inés Sur II,4.56042699957,-74.08878000009
068A12,Br. Puerto Rico,4.56075433251,-74.11070928383
499A13,Br. El Ramajal,4.56086030145,-74.08260407482
208A13,Los Faroles de Santa Inés,4.56103500044,-74.08511699961
069A12,Br. Puerto Rico,4.56106178270,-74.11060224674
556A13,Santa Inés Sur,4.56117428118,-74.08868125289
552A13,Br. Santa Inés Sur,4.56137146582,-74.09013541807
321B11,Urbanización La Palmera,4.56173200030,-74.14340100034
606A11,Br. Tunjuelito,4.56193699983,-74.12849000013
553A13,Br. Bello Horizonte,4.56215592219,-74.09107366557
415A11,Br. San Francisco,4.56278968580,-74.14944587648
320A11,Br. San Francisco I Sector,4.56312294217,-74.14562256332
249A13,IED Aguas Claras,4.56331262184,-74.06775986483
298A12,CED Misael Pastrana Borrero,4.56375085545,-74.10880553329
171A11,Br. Arborizadora Alta,4.56420353256,-74.16362940975
192A13,Desarrollo San Isidro II Sector,4.56462771535,-74.10059080528
066A12,Br. Puerto Rico,4.56482998310,-74.10786608937
025A13,IED Javier Matiz,4.56533613287,-74.09448885993
360A11,Br. Tunjuelito,4.56540518322,-74.12714941157
403A12,Hsp. Rafael Uribe Uribe - Lomas,4.56594234521,-74.10782829658
313A11,IED San Francisco,4.56631778587,-74.14658268398
083A11,Br. Ronda,4.56674755858,-74.14342498604
319A13,IED Montebello,4.56682724446,-74.08759702104
084A11,Br. Ronda,4.56692841412,-74.14310384108
558A13,Br. San Blas,4.56726892627,-74.08539175798
535A12,Br. Las Lomas,4.56727399972,-74.10858299997
400A12,San Jorge Sur,4.56779765936,-74.11554686576
396A13,Br. San Cristóbal Alto,4.56782663071,-74.07067502464
290A12,Las Lomas,4.56791138981,-74.11071172503
321A13,Br. Montebello,4.56806770974,-74.09011762819
605A11,Br. Arborizadora Alta I,4.56822300043,-74.15738600001
006A13,Av. La Victoria,4.56861905904,-74.08589829556
024A13,Br. Granada Sur,4.56889841976,-74.09367109701
314A12,Colegio Carmen Teresiano,4.56908707978,-74.10541494831
079A11,Estación Parque,4.56934322382,-74.13346161531
461A12,Br. Granjas de Santa Sofía,4.56936748464,-74.11468673696
196A11,Br. Jerusalén Las Brisas,4.56987000036,-74.16501999967
106A13,Alcaldía Local de San Cristóbal,4.56990599989,-74.08730700014
204A11,Br. Jerusalén La Pradera,4.57005942046,-74.16103819808
141A12,Br. San Jorge Sur,4.57028100019,-74.11864500016
166A11,Br. Potosí,4.57049399980,-74.16868499971
309A12,Br. Granjas de Santa Sofía,4.57058758432,-74.11347001694
350A11,Br. Protecho Bogotá II,4.57075057399,-74.14459186109
076B11,Estación Biblioteca,4.57076400035,-74.12967100016
032B11,Br. El Satélite,4.57079213584,-74.14935182463
212A11,Br. Manuela Beltrán,4.57083785147,-74.15826776134
092A13,Plaza 20 de Julio,4.57092336716,-74.09306861441
608A11,Portal Tunal,4.57097399960,-74.13965699959
095A13,Br. 20 de Julio,4.57119662066,-74.09605592052
469A11,Br. Jerusalén Las Brisas,4.57125324551,-74.16646928957
021A13,Br. 20 de Julio,4.57141305659,-74.09836611406
455A12,Br. Granjas de San Pablo,4.57143616274,-74.11535759256
074B11,Hsp. El Tunal,4.57172975291,-74.12892745189
125A10,Br. Manuela Beltrán,4.57198291952,-74.15921889024
544A13,Urbanización Calima,4.57249200034,-74.09413499958
376A11,Br. Santa Lucía,4.57271100014,-74.12520700024
102B13,C.C. Bazar 20 de Julio,4.57334199961,-74.09238500019
475A11,Br. Caracolí,4.57360068285,-74.17266185305
031B11,Br. Arborizadora Baja,4.57398559972,-74.15328454225
034A11,Santa Lucía,4.57403722927,-74.12382431908
453B11,Br. Candelaria La Nueva,4.57442206522,-74.15409351795
333A12,Br. Portal de San Carlos,4.57507298108,-74.10308780409
481A13,Br. Buenos Aires II Sector,4.57512209990,-74.07953585293
106A10,Br. Santa Viviana,4.57628586417,-74.17388116587
075B11,Br. Tunal Oriental,4.57670201075,-74.12883351719
104A10,Br. Sierra Morena,4.57710795410,-74.17062795251
373B11,Br. Tunal Sector II,4.57720972710,-74.13310803895
270A13,Br. Buenos Aires,4.57734103414,-74.07856203010
521A13,Br. Buenos Aires,4.57768830241,-74.07945201612
060B11,IED Rafael Uribe,4.57820156108,-74.12871205784
001B11,Br. Arborizadora Baja,4.57825134004,-74.14178313431
471A13,Br. Vitelma,4.57838473713,-74.07738245915
331A10,Br. Sierra Morena,4.57844001347,-74.16773391700
040A10,Br. Sierra Morena,4.57846158569,-74.16651495925
419B11,IED Rafael Uribe Uribe Sede A,4.57866000022,-74.12821199961
528A13,Clínica América,4.57872725697,-74.09220335396
316A10,Br. Muzú,4.57944734160,-74.14344661706
385A11,Quiroga Central,4.57973390447,-74.11619947807
081B12,Br. Ciudad Jardín Sur,4.57983307040,-74.10015225282
463A13,Br. Buenos Aires,4.57990961979,-74.07791872207
516A13,Br. Nariño Sur,4.57991874367,-74.08741017644
014A10,Pq. La Coruña,4.58046781211,-74.15127822312
023A11,Br. Quiroga,4.58059474239,-74.12145005202
153A10,Br. El Claret,4.58085228851,-74.13120843909
073A10,Br. El Ensueño,4.58085700006,-74.15455599965
144A10,Parroquia La Sagrada Familia,4.58123629283,-74.13524163974
395A11,Br. Quiroga,4.58137380416,-74.11198048260
093A10,Br. San Vicente Ferrer,4.58141339925,-74.14251199126
401A11,Br. Olaya Herrera,4.58181654140,-74.10965276477
313A13,Br. Rocio Centro Oriental,4.58216888658,-74.06751779278
115A10,Br. Ismael Perdomo,4.58227235646,-74.16950653443
281A13,Calle Primera,4.58228644015,-74.07943466556
111A11,Br. Restrepo,4.58238285339,-74.10335349446
150A10,Br. Samore,4.58244623586,-74.13313036711
145A10,Br. Claret El Carmen,4.58281054382,-74.13515133113
607A11,Br. Olaya,4.58286100021,-74.10468600038
324A12,Br. Ciudad Berna,4.58305308637,-74.09143196581
103A11,Br. Olaya,4.58345700218,-74.10456228665
301A13,Hospital Centro Oriental GSG,4.58354415535,-74.07136151661
446A13,Br. Los Laches,4.58362800329,-74.06684222497
067A10,Br. Sierra Morena,4.58362468853,-74.16416727220
302A13,Hospital Centro Oriental GSG,4.58366124406,-74.07160757333
103B11,Br. Olaya,4.58388866416,-74.10492355110
008A10,Br. Fátima (Colegio La Presentación  Fátima),4.58401410813,-74.13819215806
110A11,Br. Restrepo,4.58405455033,-74.10470550732
360A13,Br. Rocío Centro Oriental,4.58405638419,-74.06903397917
289A10,Br. Inglés,4.58419204733,-74.12332127096
018A11,Br. Centenario,4.58436670910,-74.10937613202
017A11,Biblioteca Carlos Restrepo,4.58446792672,-74.10390222981
314A10,Br. El Ensueño,4.58460966840,-74.15970311915
436A12,Br. Caracas,4.58464213287,-74.09364901171
237A10,Br. Nuevo Muzú,4.58476100031,-74.14851199961
305A13,Br. Los Laches,4.58505285782,-74.06770561453
306A13,CAI Laches,4.58520688511,-74.06773793055
326A13,Br. Las Cruces,4.58528642528,-74.08057397553
241A10,Br. Nuevo Muzú,4.58533461363,-74.14758769547
029A10,Br. El Ensueño,4.58561942547,-74.15984943025
005A10,Policía Nacional,4.58596082247,-74.13105045136
003A10,Colmotores,4.58634878731,-74.14442948999
515A13,Hospital Universitario La Samaritana,4.58675611412,-74.08364420678
363A13,CED Los Pinos,4.58678741356,-74.06801312472
196A10,Br. Ismael Perdomo,4.58681110006,-74.16809711703
211A10,Br. Ismael Perdomo,4.58690995380,-74.16689917299
585A13,Pl. de Mercado Las Cruces,4.58745099986,-74.07860900016
261A10,Br. Villa Mayor,4.58779414290,-74.12831795105
338A13,Br. Lourdes III,4.58800858969,-74.07463152104
367A10,Br. Los tres Reyes II Sector,4.58848575909,-74.18056691182
388A10,Br. Isla del Sol,4.58859779828,-74.15369292980
223A10,Pq. Rincón de Venecia,4.58872057379,-74.15069448862
194A10,Urb. Calabria,4.58901178497,-74.16895668043
492A00,Colegio Benposta Nación de Muchachos,4.58901873023,-74.06336170362
404A10,Urb. Galicia,4.58933399995,-74.17200900003
331A13,Br. Las Cruces,4.58937341568,-74.08028070215
337A13,Br. Lourdes,4.58950387967,-74.07356077045
448A13,Br. El Guavio,4.58981340243,-74.07064359806
317A10,C.C. Centro Mayor,4.59010759272,-74.12501265066
320A10,Centro Comercial Centro Mayor,4.59013006292,-74.12438563117
001B10,Pq. Lagunetas,4.59044699993,-74.14554599971
033B10,Urb. La Laguna,4.59080636927,-74.13850800443
209A10,Urbanización Barlovento,4.59172437414,-74.16726559810
282A10,Br. Barlovento,4.59178265748,-74.16896255653
066A11,Br. San Antonio,4.59227033570,-74.09038469860
310A10,Br. La Estancia,4.59235577734,-74.17259447134
272A10,Br. La Estancia,4.59236985273,-74.17538320836
318A10,Estación General Santander,4.59265117802,-74.12849616138
360A00,Br. Eduardo Santos,4.59276611065,-74.09116862357
460A00,Fundafidro,4.59288300014,-74.07000399968
115A11,Br. San Antonio,4.59306905366,-74.09304062913
461A00,Fundafidro,4.59312721055,-74.06969092456
084A10,Br. La Fragua,4.59332492959,-74.10497152997
657A00,Estación Bicentenario,4.59344476695,-74.08093112333
302A10,Br. Venecia,4.59363779892,-74.13812490472
232A10,Br. Rafael Escamilla,4.59378782194,-74.15795407493
276A10,Br. Barlovento,4.59392866186,-74.16737979580
570A09,Estación NQS - Calle 38 Sur,4.59393581231,-74.12448051726
046A10,Estación Alquería,4.59413331988,-74.13472975644
279A10,Br. Barlovento,4.59446836126,-74.16886735170
372A10,Br. La Estancia,4.59446856000,-74.17408907841
021A10,Br. Eduardo Frei,4.59469959545,-74.11283652685
427A00,Br. El Vergel,4.59475166980,-74.09537473707
358A00,Br. El Vergel,4.59475443318,-74.09806578169
380A10,Br. Venecia Occidental,4.59506264424,-74.14500909235
045A10,Estación Venecia,4.59534257597,-74.14145297482
057A09,Estación Sevillana,4.59537493755,-74.14830317713
494A00,U. Externado,4.59579316173,-74.06702674579
058A09,Estación Venecia,4.59581039962,-74.14170162682
055A09,Estación Perdomo,4.59603101475,-74.16518655411
068A00,Pq. Tercer Milenio,4.59647082593,-74.08043100643
056B09,Estación Madelena,4.59661099979,-74.15537599962
430A00,Br. El Vergel,4.59759271528,-74.09621339840
582A08,C.C. Ciudad Montes,4.59809537080,-74.10959052293
163A09,Br. San Pablo II Sector,4.59824818028,-74.18483389947
418A00,Br. Santa Isabel Sur,4.59869700312,-74.10097354406
790A00,Br. Santa Inés,4.59870448311,-74.07912329100
423A00,Br. Santa Isabel,4.59897718896,-74.09818747784
077A08,Br. Santa Matilde,4.59921348288,-74.10782944611
624A09,Urb. San Andrés II Sector,4.59945082659,-74.14521643195
500A00,U. de los Andes - Campo Deportivo,4.59982430068,-74.06262949573
160A09,Br. Nueva Granada Bosa,4.59985216912,-74.19046534184
350A09,Br. Villa del Río,4.59995771166,-74.15700719689
161A09,Br. San Pablo II Sector,4.59999351272,-74.19036234647
628A09,Br. Olarte,4.60030600014,-74.16486500025
128A00,Br. Santa Isabel,4.60039300030,-74.10392000014
477A09,Br. La Amistad Bosa,4.60045899862,-74.18515443860
464A00,Eje Ambiental,4.60047176608,-74.07037816678
075A08,CAI Santa Matilde,4.60064072515,-74.10960431342
047B09,Br. Gualoche,4.60106000041,-74.18196500042
155B00,Br. Progreso,4.60160100002,-74.09389199984
537A09,Br. Villa del Río,4.60170203316,-74.15788210508
323A00,Br. Veraguas,4.60171084456,-74.09767250236
428A09,Br. Talavera,4.60192009064,-74.13808111422
211B09,Br. Nueva Granada Bosa,4.60202881870,-74.19025046940
483A09,Br. José María Carbonell,4.60206987369,-74.19491302040
801A00,Br. El Progreso,4.60214620887,-74.09565420815
039A09,Br. Brasilia La Estación,4.60215380880,-74.18244515882
472A09,IED La Chucua,4.60222235439,-74.14798335367
802A00,Br. El Progreso,4.60261749514,-74.09401629344
086B09,Br. Alquería La Fragua,4.60270387493,-74.13338062209
085A09,Br. Alquería,4.60280423355,-74.13289430080
414A09,Br. Santa Catalina,4.60282705310,-74.14942966250
432A09,Br. Alquería La Fragua,4.60300225879,-74.13666631841
177B09,Br. Nueva Granada Bosa,4.60330499966,-74.19410599984
095B09,IED Benjamín Herrera,4.60348986098,-74.12298261569
049B09,Br. La Amistad Bosa,4.60349657583,-74.18304788183
787A00,Br. Veracruz,4.60359084397,-74.07563416084
652A00,Br. Veracruz,4.60382136882,-74.07268690988
245C00,Br. Las Nieves,4.60395566595,-74.06929937767
453A09,Br. La Alquería,4.60411916258,-74.13120800903
465A09,Br. Alquería,4.60423850370,-74.13120596143
324A09,Br. Catalina II,4.60460893143,-74.17024194457
385A09,Br. Boitá,4.60502439345,-74.15553484250
113B08,Br. San Eusebio,4.60508346044,-74.12468140072
466A09,Br. Alcalá,4.60519792253,-74.12757981792
309A09,Br. Villa de los Sauces,4.60527033743,-74.17440526477
114A09,Br. Alquería La Fragua Cl 34 S,4.60539397664,-74.13155101140
486A09,Br. José María Carbonell,4.60538800005,-74.19738900041
244B00,Pl. Las Nieves,4.60569188895,-74.07194010845
653A00,Avenida Carrera 19,4.60589589244,-74.07324722539
313A09,Urb. Nueva Roma,4.60613556114,-74.17132947807
244A00,Pl. Las Nieves,4.60615088808,-74.07266022929
009A09,Urbanización La Capilla,4.60689286341,-74.18085762271
233A09,Br. Jiménez de Quesada Cl 65F Sur,4.60696096810,-74.18728096405
520B09,Br. La Capilla,4.60713836810,-74.18281670855
422A09,Br. La Campiña,4.60744027361,-74.14484732071
241A00,Br. La Capuchina,4.60749453857,-74.07491530907
481A09,Br. Jiménez de Quesada,4.60759414645,-74.18829509175
131A09,Br. La Campiña,4.60782399969,-74.14676599986
050A08,Br. La Camelia,4.60833187646,-74.11827384192
321A09,Br. Roma,4.60835841859,-74.17266219483
660A09,Br. Roma,4.60850500008,-74.17412900016
554A09,Br. Carimagua I Sector,4.60855346272,-74.14720700134
322A00,Br. Ricaurte,4.60867132824,-74.09216848362
136A09,Br. Manzanares,4.60866465299,-74.20179547966
022A09,Br. Timiza B,4.60878232019,-74.16134470922
423A09,Colegio Distrital Alfonso López,4.60885262120,-74.14374649482
339A09,Br. Roma II,4.60897969716,-74.17004822367
471A08,Br. San Eusebio,4.60907887753,-74.12361739818
332A09,Br. Roma - Bertha Hernádez  de Ospina,4.60926117891,-74.17204048592
584A09,Br. El Rubí de Kennedy,4.60935354125,-74.17470307603
251B00,Br. La Favorita,4.60959507924,-74.07735323193
601A09,Br. Perpetuo Socorro,4.60973960023,-74.16664697448
376A09,Br. Jaqueline,4.61006237245,-74.16350977051
236A09,Br. El Triángulo Sector Materas,4.61022252334,-74.18976083552
149A09,Pq. la Esperanza,4.61036400042,-74.20446799956
150A09, Br. Grancolombiano I,4.61038161624,-74.20253628760
379A09,Br. Jaqueline,4.61076989915,-74.16223693326
478A08,IED Luis Carlos Galán Sarmiento,4.61090555114,-74.11892359593
383A07,Br. Pensilvania,4.61094868362,-74.10248620986
155A09,Br. Grancolombiano I,4.61108007959,-74.20035060163
209E08,Santa Rosa del Carvajal,4.61110200004,-74.13170000013
336A09,Br. Roma - Bertha Hernádez  de Ospina,4.61121998831,-74.17332429015
011A08,IED Luis Carlos Galán,4.61127846708,-74.11661085407
162C08,Br. Provivienda Oriental,4.61128101157,-74.12860553068
209D08,Santa Rosa del Carvajal,4.61143000016,-74.13223700002
382A09,Br. Tocarema,4.61166212002,-74.16210893612
333A09,Br. Roma - Bertha Hernández de Ospina,4.61175717660,-74.17332800123
341A09,ACIP,4.61188708743,-74.17054313664
658A00,Br. Bosque Izquierdo,4.61196456190,-74.06516016555
656A00,Planetario de Bogotá,4.61214371802,-74.06963448493
650A09,Pq. Laureles Alborada,4.61242600025,-74.20115800012
101B09,Br. Class,4.61245887571,-74.17714431408
321A00,Estación Ricaurte,4.61250530213,-74.08908052086
202A09,Br. Islandia,4.61263399989,-74.19496599985
